"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os02g0118800",34.1985701754534,-2.32934435722423,0.399087230304564,-5.83667975406427,5.32513073778271e-09,2.73792828989505e-08
"Os01g0719300",46.4858782249533,3.39667227013368,0.582090257354292,5.8353017031623,5.36933199881477e-09,2.76008172063555e-08
"Os03g0660000",161.063996489816,-2.0328793291513,0.348518309454557,-5.83291974626189,5.44657688359605e-09,2.79862786073951e-08
"Os01g0260000",18.1959631893687,3.63151254722375,0.622675055199673,5.83211502837421,5.4729167157879e-09,2.81157904762755e-08
"Os05g0130300",209.910584299155,-1.79679218280469,0.308099282140777,-5.83186098429043,5.48125773195289e-09,2.81528032389297e-08
"Os11g0155000",246.928235836477,1.06810225770071,0.183192772372738,5.83048252322679,5.5267327350233e-09,2.83746077446482e-08
"Os08g0108100",19.6068013675628,-4.96625782021475,0.851771342429816,-5.83050587972084,5.52595916342375e-09,2.83746077446482e-08
"Os05g0207200",21.0678005923968,3.63876596852446,0.6242076678934,5.82941568277223,5.56217922415697e-09,2.85506763283483e-08
"Os03g0336000",893.848583102006,-1.08611708848801,0.186339321211697,-5.82870583312947,5.58588688918117e-09,2.86664290499672e-08
"Os10g0498200",720.405906522556,-1.34722850387504,0.231255856922285,-5.82570544073953,5.68718493857395e-09,2.91741990109828e-08
"Os05g0100300",146.342431848379,-1.13141542364381,0.194265840724331,-5.82405748445152,5.74358059211674e-09,2.94573993647022e-08
"Os04g0470100",1217.25057734718,1.22565242432001,0.210489311557415,5.82287250241535,5.78446839334965e-09,2.96486912250774e-08
"Os12g0181500",21.2475817760327,-3.34024661796127,0.573686932823252,-5.82242060407948,5.80013560779688e-09,2.9722845905767e-08
"Os05g0142100",174.241872866237,1.67901302131102,0.288446845385495,5.82087496594771,5.85403521268093e-09,2.99928516262604e-08
"Os02g0686700",48.6096521630713,3.18772804258785,0.547805490234072,5.81908743051437,5.91697799554084e-09,3.03090683885705e-08
"Os09g0421300",18.9406921183954,-6.54223223438165,1.12461428608542,-5.81731204674092,5.98014431943993e-09,3.06199702010256e-08
"Os05g0202300",12.7525479513016,-4.3278239480457,0.744068335467619,-5.81643343998213,6.01164639484212e-09,3.07749096539263e-08
"Os01g0598600",263.812430387326,-1.38796989990279,0.238659990089706,-5.81567903099755,6.03882417021393e-09,3.0907652647261e-08
"Os05g0178600",1493.1975680052,1.02074559747005,0.175544922094559,5.8147258564404,6.07333346734294e-09,3.10778569434854e-08
"Os01g0692700",644.178493216785,-1.00553069310367,0.172930034614861,-5.81466773740682,6.07544383673693e-09,3.10782843461495e-08
"Os05g0195200",3805.99104075987,1.49157184072703,0.256519428282148,5.81465447165442,6.07592563154329e-09,3.10782843461495e-08
"Os07g0647300",101.227424505936,1.38073640315177,0.237479136724402,5.81413770572248,6.0947228454316e-09,3.11679975110957e-08
"Os08g0266400",23.7336641384906,-3.27019339457005,0.562531044057331,-5.81335631005062,6.12325336988446e-09,3.13064994236151e-08
"Os10g0401000",87.8692820708211,1.92257032698736,0.330717744081641,5.81332680629544,6.12433316003804e-09,3.13064994236151e-08
"Os08g0186200",12.3940921016963,-6.65730764366691,1.14528928325023,-5.81277389130374,6.14460325634847e-09,3.14003248819776e-08
"Os10g0489000",70.7218292087704,-1.37127551620762,0.235907936452279,-5.81275703068605,6.14522239789762e-09,3.14003248819776e-08
"Os05g0451100",192.797806554313,-1.17947017570739,0.203003973866942,-5.81008417342843,6.24414399292903e-09,3.18992073634645e-08
"Os03g0186100",687.505283305126,-1.13466739299599,0.195323857800696,-5.80915923826252,6.27873493418631e-09,3.2069308485742e-08
"Os03g0207250",254.993709385193,1.22470973940686,0.210827595712292,5.80905803753591,6.28253095579281e-09,3.20820835720689e-08
"Os12g0115500",11250.4242499382,-1.35800362150955,0.233775907026149,-5.80899733759838,6.28480887077215e-09,3.20871026975318e-08
"Os12g0634600",131.587220830002,-1.51509297411386,0.26083445520227,-5.80863817603755,6.29830374373475e-09,3.21493761554421e-08
"Os04g0419900",66.7938754562962,-2.99575591800029,0.515944594843199,-5.80635197643796,6.3848667856508e-09,3.25845199481091e-08
"Os01g0938200",129.72932421878,1.11111852331611,0.191384068542004,5.80570019114337,6.4097567714642e-09,3.27048071512703e-08
"Os01g0783900",126.958099795664,1.57788154977022,0.271837364962439,5.8045057565513,6.45561428641867e-09,3.29320064184878e-08
"Os01g0543100",68.9258422024881,2.83106557943619,0.487747155482882,5.80437127641137,6.46079727851248e-09,3.29516620357562e-08
"Os07g0678300",1008.28852479366,-1.35988445633549,0.234337990021423,-5.80309004191412,6.51038067363166e-09,3.31977159807721e-08
"Os08g0411200",1958.7597137906,-1.17257817640778,0.202088220693461,-5.80230837989523,6.54081233068948e-09,3.33460302710892e-08
"Os04g0474700",51.723666475839,-1.91667310365945,0.330350195399425,-5.80194330244609,6.55507287762574e-09,3.3411857784187e-08
"Os06g0523300",1969.53401075802,-1.13161842565123,0.195234954898044,-5.7961876050433,6.78393727375041e-09,3.45712903808544e-08
"Os03g0858700",554.577448014432,1.08948331372122,0.188043372003552,5.7937873699725,6.88165754224811e-09,3.50620664043351e-08
"Os07g0555300",130.273469828529,1.42561734396112,0.246072895841646,5.79347570598976,6.89444623967354e-09,3.51200029770541e-08
"Os01g0172600",62.9157147048423,-1.76597230233934,0.304837622090069,-5.79315732169552,6.9075345613e-09,3.51794416907153e-08
"Os03g0831500",311.781163063028,1.33104871958412,0.229817085577189,5.79177442896019,6.96466426064273e-09,3.54631085873294e-08
"Os11g0103000",770.718208581273,-1.38227138997673,0.23877364573584,-5.78904504187187,7.07877155717371e-09,3.60367213626655e-08
"Os10g0475900",20.8963497923526,3.24846667430069,0.561164439842628,5.7887963735045,7.08925752493739e-09,3.60752790501897e-08
"Os01g0773100",287.256228714271,1.37273141226312,0.237144210250425,5.78859340826206,7.09782745640774e-09,3.61114724614814e-08
"Os01g0978100",4123.03444204892,-1.02392709086115,0.176949290565007,-5.78655663208201,7.18438730346638e-09,3.65443572609293e-08
"Os02g0200000",246.547641824222,1.05075854866898,0.181628941984194,5.78519335734733,7.24289696941882e-09,3.68192979506135e-08
"Os03g0448600",402.097079513534,1.70483208652606,0.294713744137831,5.78470505850838,7.26396651060794e-09,3.69188304068375e-08
"Os08g0137400",36.6049741133045,-2.98712332319354,0.516419953964502,-5.78429106052488,7.28187673312012e-09,3.70022682150364e-08
"Os04g0516600",23.5148381385913,-2.82271270409307,0.488099713798273,-5.78306568165634,7.33514063512853e-09,3.72500060497191e-08
"Os05g0490300",1541.23209275865,1.27103803334114,0.219842746176938,5.78157822099875,7.4003057520671e-09,3.75655348533019e-08
"Os04g0679600",10.5580184570656,6.5510890497483,1.1331433017511,5.78134207705644,7.41070278112053e-09,3.76106068840277e-08
"Os08g0203100",16.9308456731709,3.69793375501471,0.639745047125755,5.78032416449142,7.45568260919317e-09,3.78311382363259e-08
"Os11g0704800",37.6310360657409,2.24519247767256,0.388502428402208,5.77909509319248,7.51034706357822e-09,3.81007103182386e-08
"Os03g0704000",4220.15851654745,1.16814837701986,0.202135887497299,5.77902514730574,7.51346968600989e-09,3.81087489069124e-08
"Os07g0485000",14.4122531785453,-3.46937041931793,0.600404766851227,-5.77838586710888,7.54206789057527e-09,3.82459713722438e-08
"Os03g0360600",3303.66985086977,-1.40718960078564,0.243591886968957,-5.77683279314214,7.61198630989912e-09,3.85926304072786e-08
"Os09g0280750",15.087121715387,6.3309659554304,1.09599594595196,5.77645015824531,7.62930882828626e-09,3.86725419063929e-08
"Os01g0592900",235.674189176473,1.02687624176506,0.177818643433821,5.77485139879178,7.70210293205628e-09,3.90255632612594e-08
"Os06g0293300",14.8950396972078,-4.57090564242693,0.791772299545775,-5.77300525043523,7.78700143221135e-09,3.94476660163362e-08
"Os10g0532300",806.471838298334,-1.44290934287127,0.250007863162062,-5.77145584391455,7.85895542602026e-09,3.97958999776219e-08
"Os10g0161800",2254.18901522721,-1.2131630915889,0.210249562289812,-5.77010995112871,7.92198265703308e-09,4.01068582536388e-08
"Os03g0743200",62.5070253638468,2.4590260998279,0.426244234807382,5.76905421592182,7.97176571264152e-09,4.03424099391583e-08
"Os12g0555000",207.589180232459,-4.80761625587445,0.833381356575947,-5.76880706286393,7.98346405015346e-09,4.03933609905355e-08
"Os11g0189900",28.4218119041126,2.78360549481081,0.482861943337386,5.76480613810943,8.17517568428857e-09,4.13380261080853e-08
"Os07g0164800",198.587882407595,1.76095851773654,0.305482663936951,5.76451211679883,8.18943947407781e-09,4.1401702070848e-08
"Os02g0243300",153.239604386879,-1.55653580987361,0.270069022484653,-5.76347407619493,8.23999147987886e-09,4.16487696648222e-08
"Os11g0620500",15.8531749851682,-6.2812292140468,1.08997448373535,-5.7627305113795,8.27638904431423e-09,4.18242079035231e-08
"Os03g0275300",1109.31648079282,4.61445970074266,0.800791613100579,5.76237266381447,8.29396138435215e-09,4.19044619127433e-08
"Os03g0757000",52.2521817224755,-2.07646319716219,0.360435975683523,-5.7609765318915,8.36286685081779e-09,4.22439861289933e-08
"Os01g0878800",110.933857297103,-1.49511319962116,0.259559713548168,-5.76018974278805,8.40194334957888e-09,4.24327253103375e-08
"Os07g0300900",332.848968754292,-1.37126676935698,0.23810817285463,-5.75900756751497,8.46099096838079e-09,4.27222280871349e-08
"Os03g0673000",101.222244925687,-1.24105551177947,0.215536233320037,-5.75799016556397,8.51213130460523e-09,4.29599118758287e-08
"Os04g0172400",14.7022059303253,-5.14703743507266,0.89389828537166,-5.75796767854035,8.51326501635868e-09,4.29599118758287e-08
"Os09g0484800",663.895156816948,1.17589504927736,0.20422955598438,5.75771241145572,8.5261449257838e-09,4.30161459633772e-08
"Os06g0715100",56.5366070676518,-1.43501098916866,0.249251596278312,-5.75727903289468,8.54805513237037e-09,4.31179075762909e-08
"Os06g0557100",274.414624253347,-1.33268072994926,0.231575673661189,-5.75483905057774,8.67243811821969e-09,4.37275130759319e-08
"Os02g0582200",687.871744475967,1.07352292525786,0.186642264569579,5.75176757383191,8.83151634473977e-09,4.45205453659445e-08
"Os08g0532200",7109.57082128775,1.12876999127137,0.196313887238963,5.74982242543736,8.93372294383e-09,4.50266178558332e-08
"Os03g0802500",107.978161755358,-1.9813595543903,0.34474395489557,-5.74733661389507,9.06601323332778e-09,4.56747885079631e-08
"Os06g0649000",17.528543559693,-3.63268002998072,0.632073369342703,-5.74724423805162,9.07096582547882e-09,4.56904493307357e-08
"Os09g0513400",194.107725461966,1.17542355888962,0.204550817835031,5.74636450408912,9.11826342503197e-09,4.59193522117921e-08
"Os04g0579200",414.969002774232,1.61808478142717,0.281643670271907,5.74514875432855,9.18402119300735e-09,4.62411081282551e-08
"Os01g0975300",2092.10864476275,-1.58575780149332,0.276022636265206,-5.74502809968709,9.1905722798724e-09,4.62646910561557e-08
"Os03g0607200",1649.31317980738,1.121441929002,0.195235427350264,5.74404934709961,9.24388296599911e-09,4.6523601106756e-08
"Os04g0461600",68.596643830202,-1.75761563039364,0.306035429794835,-5.74317696343831,9.29165323634535e-09,4.67450339567368e-08
"Os07g0538400",15.5994694938831,-3.11882559285346,0.543215805201412,-5.74141172438285,9.38904996204352e-09,4.72158495858641e-08
"Os03g0140900",28.9800071567104,-2.1790516941041,0.379574466173275,-5.74077523199193,9.42441115750632e-09,4.7384057477584e-08
"Os01g0197450",23.8411978933087,2.83046474663878,0.493077309652604,5.7404076221495,9.44489316021547e-09,4.74774026842481e-08
"Os07g0575800",682.222976286049,-1.55546133472027,0.271060821157998,-5.73842183490475,9.55628504215139e-09,4.80178613849899e-08
"Os10g0497900",360.010177797332,1.01719544093884,0.177261692424267,5.73838276633527,9.55848933558598e-09,4.80191991621682e-08
"Os01g0945001",141.299134521059,1.22701962531761,0.213890182394107,5.73668043845391,9.65501805268092e-09,4.84749091190527e-08
"Os02g0729500",34.2540985757344,-1.97128563339575,0.343640287124367,-5.73647999741754,9.66644601378578e-09,4.85221906166066e-08
"Os01g0206700",33.7334395588883,-2.14602271370367,0.374252914953534,-5.73415096571822,9.80020137352216e-09,4.91736714118588e-08
"Os08g0422800",307.062286856795,-1.01703146911753,0.177366207843897,-5.73407686549084,9.80448631380179e-09,4.91852110542755e-08
"Os07g0673900",61.7053931509356,1.64497914231631,0.286948977581508,5.73265378458809,9.88713197853998e-09,4.95697023537606e-08
"Os10g0553600",186.839805687124,-1.57726386220539,0.275198021792066,-5.73137790720435,9.96180418113014e-09,4.99339717167432e-08
"Os02g0173100",1501.05803349612,1.20792743716417,0.21075840721338,5.73133690435048,9.96421298913641e-09,4.99359436148529e-08
"Os02g0257400",833.599425695318,-2.06889129440763,0.36098617897876,-5.73122023746334,9.97106995431655e-09,4.99602022766635e-08
"Os06g0661400",119.568150608853,-1.29503949646491,0.225982150985108,-5.73071585883901,1.00007670538786e-08,5.00887417210331e-08
"Os12g0181900",47.7123084307519,2.84332463720039,0.496211849049354,5.73006195367492,1.00393960657087e-08,5.02720526111691e-08
"Os12g0208950",42.2635467680107,-2.12228625493641,0.370484764801225,-5.72840358516516,1.01380145154928e-08,5.07351213189993e-08
"Os11g0267300",1091.7177234404,-1.12054055457993,0.195628501867752,-5.72790030022024,1.01681292238567e-08,5.0875552863388e-08
"Os06g0597000",105.415777429917,-1.83267704071814,0.320041038696729,-5.72638136715579,1.02595446859768e-08,5.13225799887839e-08
"Os02g0515200",505.11918380835,-1.08131222407114,0.188864628856192,-5.72532946279998,1.0323320117273e-08,5.16207674158773e-08
"Os03g0655100",13.8205241025344,-4.73491243648517,0.82733474548347,-5.72309148423137,1.04602900420838e-08,5.22936229666338e-08
"Os02g0222500",131.221753899123,-1.34979785546901,0.235852387615315,-5.7230620775847,1.0462101507269e-08,5.22936229666338e-08
"Os03g0859900",99.5792065320583,3.07416769091846,0.537177832026211,5.72281190257393,1.0477524757219e-08,5.23601514541377e-08
"Os04g0460600",167.434061077138,1.73710094395588,0.303612478164152,5.72144120841006,1.05624208534245e-08,5.27737651714659e-08
"Os03g0111400",93.9287418683098,-1.6845768337138,0.294439269551759,-5.72130489346182,1.05709001919288e-08,5.28054826724638e-08
"Os02g0229400",138.794288889834,-1.52244409778223,0.266105519217412,-5.7212045141325,1.05771484194605e-08,5.28260444243042e-08
"Os04g0357300",17.5830104409777,3.38767245181809,0.59218485217188,5.72063341268113,1.06127656530603e-08,5.29825699346916e-08
"Os10g0535900",25.3856439993204,2.67765047069234,0.468171742221126,5.71937652193378,1.06915637754906e-08,5.33329727532377e-08
"Os12g0632700",1036.33061088714,1.32069208203704,0.231013846810232,5.71693905050607,1.0845999702569e-08,5.40924586615445e-08
"Os02g0520100",8.02342154659893,-6.758021841358,1.18223083688279,-5.71633020432542,1.08849127506965e-08,5.42756053982706e-08
"Os01g0555800",224.63013252205,1.59070727981243,0.278371454905701,5.71433331895072,1.10134938497905e-08,5.48836156710094e-08
"Os03g0375300",19.3851431809242,-2.81824711542446,0.493197428723216,-5.71423724312656,1.10197173270511e-08,5.48925484946413e-08
"Os05g0390800",126.530591023157,-2.59932869363955,0.455006286431742,-5.7127313866893,1.11177095152683e-08,5.5358418139028e-08
"Os02g0281200",65.0907523030195,-1.55350880820242,0.27205995444304,-5.71017080181005,1.12862847290239e-08,5.61862748114619e-08
"Os10g0516551",136.632057440606,1.40099564390895,0.245352355331183,5.71013733297099,1.12885045006037e-08,5.61862748114619e-08
"Os08g0224500",460.060197930233,-1.26764378594705,0.22206353950335,-5.70847329904839,1.13994056504233e-08,5.67154766667748e-08
"Os02g0574800",26.563638709674,2.70153847407261,0.473256071972614,5.70840742267104,1.14038177622607e-08,5.67260374815363e-08
"Os07g0224900",412.58713423961,1.09910064738154,0.192580304529181,5.70723288691757,1.14827621621524e-08,5.71072657751206e-08
"Os02g0187100",339.695653111724,1.36967008093515,0.240023810450569,5.70639253815707,1.15395704065442e-08,5.73782733218834e-08
"Os04g0106300",635.845707524972,1.13855930127851,0.199607629130275,5.70398689789267,1.17037077147563e-08,5.8182737971211e-08
"Os06g0326000",253.927214955049,1.2354358826659,0.216610710345691,5.70348474779598,1.17382546016096e-08,5.8342775178351e-08
"Os06g0125400",386.666141908482,-1.05978292244383,0.185815432983099,-5.70341712434736,1.1742914518984e-08,5.83542304526406e-08
"Os03g0285300",88.3164168120096,-2.04108081906182,0.357877146984686,-5.70330024216149,1.17509730844395e-08,5.8382566696041e-08
"Os06g0234400",69.5159512336067,2.69793187637775,0.473176372138446,5.70174682261683,1.18585868953256e-08,5.88936074374591e-08
"Os01g0165000",331.881560133213,1.4798635101405,0.259558756264268,5.70145862709325,1.18786568047428e-08,5.89814588479183e-08
"Os07g0578333",17.8056429244767,-4.8451845932436,0.849867333708721,-5.70110698583952,1.19031897774697e-08,5.90914311994322e-08
"Os03g0735200",28.2062769140319,3.16160539652298,0.554600346963167,5.70069134257675,1.1932251477083e-08,5.92238371089112e-08
"Os01g0665400",252.254250244369,1.01193281413183,0.17751729050103,5.70047464827634,1.1947430032889e-08,5.92872970007791e-08
"Os06g0182100",32.8614321933032,-2.00234049137861,0.351275342904335,-5.70020222547735,1.19665387652596e-08,5.93702304739362e-08
"Os04g0490500",1644.03789416127,-1.0416491012656,0.182769519967496,-5.69924953269478,1.20335979330234e-08,5.96790344248438e-08
"Os08g0215300",5502.86709658274,-1.13355478101791,0.198930595815349,-5.69824252710775,1.21048770802571e-08,6.00205201956236e-08
"Os01g0158400",275.944804030163,-1.51548585928791,0.265967941465149,-5.69800198828283,1.21219638106198e-08,6.00932167538471e-08
"Os02g0222100",14.6880660179389,-4.82137373982109,0.846222622710639,-5.69752404441417,1.21559842365056e-08,6.02498142484293e-08
"Os08g0111200",450.686560275361,-2.03955229948957,0.35798476452537,-5.69731592402734,1.21708273900607e-08,6.03113180487066e-08
"Os04g0435100",51.453834263649,1.99512323339336,0.350232610189319,5.69656615446199,1.22244471284009e-08,6.05649123176142e-08
"Os03g0195450",21.2986266285342,-3.61190598328968,0.634092213983033,-5.69618409379543,1.2251858392521e-08,6.06885836448409e-08
"Os12g0638200",334.254937119632,-1.21932685980052,0.214181024613744,-5.692973324782,1.24845898212633e-08,6.18290389769022e-08
"Os02g0598400",264.95557558508,1.3260633779843,0.232996958420268,5.69133342759101,1.26051087138097e-08,6.2413424980428e-08
"Os09g0491692",178.100082295828,-1.05843139883547,0.186056600665973,-5.68876027535118,1.27964958474233e-08,6.33104587882603e-08
"Os02g0461500",9.148465918649,-6.95664413224103,1.22306592585457,-5.68787338865673,1.28631130789912e-08,6.36273413372261e-08
"Os01g0282800",42.1659393195535,2.83331763283127,0.498300010539771,5.68596743508424,1.30074181762153e-08,6.4315466005206e-08
"Os01g0303100",22.1865127845505,6.15640533595824,1.08273173381333,5.68599325548137,1.30054527723988e-08,6.4315466005206e-08
"Os01g0128250",17.7852578014392,5.25845658501375,0.92541969309631,5.68223977103813,1.32942102589118e-08,6.56941857967807e-08
"Os07g0123800",16.8123481724118,-3.44982193667721,0.607353496038882,-5.6800890406933,1.34624640479726e-08,6.64858424788951e-08
"Os11g0686500",28.7949289190591,-2.62991283967641,0.463096260958174,-5.67897662191218,1.35502995905517e-08,6.69062919400357e-08
"Os01g0719600",18.1805738419352,-4.46229869162922,0.785934589641705,-5.67769729242164,1.36520026535475e-08,6.73950328246555e-08
"Os02g0562100",18.2516261703713,4.02963440988051,0.709736948505827,5.67764496179027,1.36561785388345e-08,6.74022182583072e-08
"Os08g0558900",547.667147615238,-1.23507192216896,0.217587014017967,-5.67622074204747,1.37703062318609e-08,6.79519771971355e-08
"Os12g0146275",224.292849757932,1.21589680557832,0.214242428304799,5.67533151672686,1.38420322499192e-08,6.82923204014833e-08
"Os01g0727800",24.1327961883582,-2.86779147615906,0.505409324629295,-5.67419581793928,1.39341670713386e-08,6.87195178197762e-08
"Os01g0911900",216.685512196424,1.12872441200082,0.199010767692483,5.67167508114415,1.414079829379e-08,6.9710815623803e-08
"Os02g0805300",45.1126673995897,1.98698512074693,0.350382113759119,5.67090910956984,1.42041744693824e-08,7.0009315859934e-08
"Os01g0901500",430.591095610917,-1.00148252753673,0.176664387960553,-5.66884214242627,1.43765745122237e-08,7.08449456422767e-08
"Os03g0803100",10.5741388679765,6.55308026602968,1.15642149597509,5.66668839072743,1.45583750680145e-08,7.17265577769327e-08
"Os10g0489900",28.8885321528896,2.82031284367452,0.497744840214638,5.66618197881939,1.46014450409963e-08,7.19244540319612e-08
"Os05g0447200",39.0709505991881,-2.01020382905314,0.354847314403653,-5.6649825078469,1.47039535565735e-08,7.24149984637691e-08
"Os05g0247100",1848.42453567669,5.21916416056473,0.921323724181216,5.66485375724263,1.47149982241083e-08,7.24549902620689e-08
"Os02g0697800",428.363503953647,-1.1580961718075,0.204503798925815,-5.66295676603841,1.48786657014415e-08,7.32317640215763e-08
"Os05g0527600",13.6457977585415,-3.98535296283801,0.703770820632816,-5.66285621113769,1.48873904890358e-08,7.32601537530965e-08
"Os04g0634900",21.8009474088415,5.1295668251729,0.905894780553778,5.66243115126148,1.49243263438059e-08,7.34273299881806e-08
"Os03g0370200",179.719324913371,-1.32250594185176,0.233583696637976,-5.66180756999263,1.49786739724369e-08,7.36800883492297e-08
"Os02g0759000",13.8788615743066,-4.48259880301594,0.791786256660722,-5.66137485376526,1.50164998731301e-08,7.38514921311124e-08
"Os10g0495600",645.817521886618,1.11065558416693,0.196203423624541,5.66073498438185,1.50726041700589e-08,7.41127036161045e-08
"Os05g0332801",313.280409049342,-1.37219127884921,0.242443629455386,-5.65983639962675,1.51517367144252e-08,7.44870199550227e-08
"Os03g0334700",1329.93796945831,-1.03606708574982,0.183081349334067,-5.65905314505475,1.52210419324776e-08,7.48128855308464e-08
"Os06g0671900",2543.898390249,1.14292845332563,0.201968566802752,5.6589422374911,1.52308802910043e-08,7.48463944804075e-08
"Os11g0229700",457.923015535407,-1.0902380885806,0.192695295037879,-5.65783450170016,1.53294845744818e-08,7.53010783707245e-08
"Os09g0293500",30.0250553994138,2.57855687394723,0.455800892649673,5.65720014052079,1.5386230683002e-08,7.55648439311675e-08
"Os10g0516900",64.2485371947649,-2.14896715308915,0.379917489887259,-5.6564049044619,1.54576559461894e-08,7.5900582912948e-08
"Os01g0805700",1717.57225584969,1.12788741909426,0.199468828416119,5.6544545232969,1.56341984378966e-08,7.67522359214907e-08
"Os02g0510200",4645.34889271045,-1.27535892059845,0.225582374409424,-5.65362840929992,1.57095647517638e-08,7.71069504466029e-08
"Os02g0286891",62.5747937692567,1.5492866418615,0.274086397725868,5.6525484471909,1.58086219611897e-08,7.75777829931466e-08
"Os02g0653000",24.5281538603546,5.68540083216347,1.0059452960968,5.65179921236629,1.58777000702721e-08,7.79013415130956e-08
"Os07g0668700",429.185815422213,-1.5466844489244,0.273707998909952,-5.65085585764428,1.59650927282005e-08,7.83146114683478e-08
"Os05g0452500",1244.06546181357,-1.30218145122714,0.230472260071527,-5.65005719483554,1.60394461273396e-08,7.86637681506517e-08
"Os02g0571300",151.18798341376,-6.70438816986791,1.18681437982271,-5.6490621312403,1.6132554576864e-08,7.91047505938963e-08
"Os06g0647400",299.73333820197,-1.42676512099795,0.252568507006923,-5.64902227085201,1.61362952417361e-08,7.9107437120003e-08
"Os06g0482200",327.2731596659,1.02010596014152,0.180618800383992,5.64783930561376,1.62476939020761e-08,7.96378064909473e-08
"Os03g0582900",103.496133840587,-4.33007201765161,0.766693616822314,-5.64772149218914,1.62588290850394e-08,7.96608677555904e-08
"Os02g0580400",104.006686371661,-1.09994555774213,0.194758628184655,-5.64773724273334,1.62573399869632e-08,7.96608677555904e-08
"Os06g0671600",8.58484679115815,-6.85350388219247,1.21351448194393,-5.64764902616886,1.62656819210642e-08,7.96786874175974e-08
"Os03g0226501",11.0041045370219,-6.48853833612653,1.14898536655345,-5.64718970755027,1.63091832223258e-08,7.98759898595705e-08
"Os08g0244400",60.0476397316829,1.70523401151218,0.301991030787146,5.64663793844293,1.6361589763229e-08,8.01168200718427e-08
"Os11g0261600",26.1202069892409,2.89132505761702,0.512317348875327,5.64362121244625,1.66510200213746e-08,8.15018417758988e-08
"Os11g0614900",1081.54873848086,-1.02924258887132,0.182454405961167,-5.64109473514377,1.68972354540438e-08,8.26906582747074e-08
"Os09g0442600",4481.78476092399,1.9447437868701,0.344790671376865,5.64036079950796,1.69694207493902e-08,8.30275153846053e-08
"Os01g0311100",50.1067464692679,-1.70047777496183,0.301510727550338,-5.63985828556609,1.70190174885172e-08,8.32438318238864e-08
"Os04g0401000",147.621493616533,-2.50598552743971,0.444335903152297,-5.6398447878311,1.70203516172179e-08,8.32438318238864e-08
"Os02g0801700",10.277364323533,-7.12623603956201,1.26356681988632,-5.63977775247622,1.7026978959058e-08,8.32598100786617e-08
"Os03g0223100",875.764894535705,-1.45217521421631,0.257570523973601,-5.63797127021083,1.72065206152603e-08,8.41211446890891e-08
"Os03g0726500",4575.29952360949,-1.72040203124537,0.305189356722603,-5.63716261183086,1.72874855446341e-08,8.44836349781855e-08
"Os01g0874900",2403.53877635295,-1.09993255669649,0.195166860107348,-5.63585721516192,1.74189664483337e-08,8.50926127149772e-08
"Os11g0156700",45.7265121920009,-2.63448738408856,0.46749923253657,-5.63527638279594,1.74777801737623e-08,8.53630907481387e-08
"Os01g0718500",26.7786318502856,6.45961520089686,1.14647551833542,5.63432458660403,1.75745739834393e-08,8.58189238446346e-08
"Os02g0596000",3947.51947980849,-1.31692749630419,0.233747221338822,-5.63398139563455,1.76096026386598e-08,8.59730294735119e-08
"Os10g0580800",183.095941258103,1.1798946455608,0.209453246173549,5.63321250501488,1.76883276873449e-08,8.63403654667739e-08
"Os10g0533500",614.673035875227,-4.10106998653433,0.728021626998161,-5.6331705466556,1.76926335327879e-08,8.63443728662369e-08
"Os02g0822100",796.432981017031,-1.3294634718345,0.236008078930542,-5.63312695844521,1.76971077145274e-08,8.63492000478231e-08
"Os10g0460900",1136.87471308705,1.05068099549719,0.186579759674433,5.63126995838425,1.78887463470365e-08,8.72670738807881e-08
"Os12g0514300",61.317313502712,2.8661179870702,0.509059778765351,5.63021889889149,1.79981050337508e-08,8.77832772482763e-08
"Os10g0501000",179.868987560134,1.67525715019581,0.297601266049538,5.62920034727591,1.81047006326127e-08,8.82858034981782e-08
"Os02g0626100",2336.78011378116,1.78691690453004,0.317479138318285,5.62845456238635,1.81831385825149e-08,8.86508509757914e-08
"Os04g0189400",7.7855927807815,-6.71776448793213,1.19369110417051,-5.62772434548741,1.82602588445407e-08,8.90093317708409e-08
"Os03g0584400",139.003513315145,-1.07023972888227,0.190179426499358,-5.62752632386284,1.82812271501599e-08,8.90940135915641e-08
"Os02g0648000",8.22025913550774,-6.79261393216111,1.20739818375846,-5.62582752196681,1.84620747721307e-08,8.9922317009845e-08
"Os11g0432800",119.418091241009,1.28591814890278,0.228612679845333,5.62487675562335,1.85640464751639e-08,9.03834504844047e-08
"Os08g0384100",3331.97541370954,1.05004832747695,0.186820367145636,5.62063089544401,1.90261373738107e-08,9.25786735488822e-08
"Os07g0633000",67.172527271701,-1.5458517738515,0.275044467575406,-5.62037036221313,1.90548528452286e-08,9.27001941775436e-08
"Os01g0231000",711.083342708238,-1.08739650356476,0.193491111275958,-5.61987833133024,1.91091983641643e-08,9.29463305592658e-08
"Os07g0249900",58.6968403363555,2.144114450453,0.381572896004438,5.61914767244911,1.91901784605045e-08,9.33035815769075e-08
"Os07g0613600",31.0700365644546,2.35480332882424,0.419167200769531,5.61781390457354,1.93388621991384e-08,9.40080417320096e-08
"Os04g0295500",7.95316736392973,-6.74281459665532,1.20032600203343,-5.6174860706446,1.9375578866976e-08,9.4149581797816e-08
"Os02g0469900",114.782392484807,-1.29252406936582,0.230148364179721,-5.61604717014847,1.95375345543708e-08,9.48993322198871e-08
