"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Description","GeneSymbol","Synonym"
"Os01g0175600",20.1273024741175,-8.08820504477,1.13702353622838,-7.11348955149986,1.13145055147233e-12,8.16602106432562e-12,"","BOR2",""
"Os01g0175700",92.3009308935446,-7.83711155031912,0.846257204358472,-9.2609096973777,2.02697791926821e-20,2.51867762816994e-19,"","BOR2",""
"Os01g0176400",8.8326913736323,-2.14463364633379,0.767836688027414,-2.79308566492621,0.00522078639803941,0.0115320874194724,"","Os01g0176400",""
"Os01g0176700",61.3349488985179,-1.16350006420707,0.253861774654593,-4.58320306706333,4.57906957322364e-06,1.68356739598994e-05,"","Os01g0176700",""
"Os01g0178100",742.416334667769,-1.64093416556052,0.157322882783352,-10.4303591221389,1.80205912870815e-25,2.92018437096153e-24,"","Os01g0178100",""
"Os01g0178300",270.15920904457,-1.10784780429661,0.161921511998579,-6.84188154262257,7.81597095508886e-12,5.25954134585108e-11,"","CDT3",""
"Os01g0178400",279.424143565018,-4.46399984223035,0.225107512288744,-19.8305236322118,1.62340968107036e-87,2.0212674204965e-85,"","Os01g0178400",""
"Os01g0178500",610.960073498938,-1.13198553830366,0.20166102862778,-5.61330836208837,1.98494411054261e-08,9.631993777304e-08,"","OsIAA1",""
"Os01g0179600",4856.42451302575,-6.79467974936011,0.263808127591503,-25.7561425851194,2.75114407172428e-146,1.28613389934175e-143,"","OsUGT75K1",""
"Os01g0179800",6837.80607791278,-5.31731632871275,0.144887084943032,-36.6997260715366,7.37690251826837e-295,4.56943784237838e-291,"","Os01g0179800",""
"Os01g0182300",13.6167622062137,-2.99124993888234,0.745948942754325,-4.00999286604994,6.07205823924055e-05,0.00019017492983651,"","Os01g0182300",""
"Os01g0185900",5.78609792465885,-2.25925448652348,0.875158853306138,-2.58153645819678,0.0098361601407568,0.0204420852044566,"","OsWRKY107",""
"Os01g0186600",19.6298268962915,-8.05263632293038,1.14437890448304,-7.03668714215602,1.96864192184216e-12,1.39522428196462e-11,"","Os01g0186600",""
"Os01g0187500",747.400482456279,-1.14266244636101,0.145744247630032,-7.84018899505126,4.49868814901896e-15,3.91376391391302e-14,"","OsWD40-7",""
"Os01g0188200",607.358366487246,-1.81435980626587,0.240952199199983,-7.529957445045,5.07568621090417e-14,4.0897651137422e-13,"","Os01g0188200",""
"Os01g0188400",1225.76594370242,-2.30148642313383,0.155769940288715,-14.774907269452,2.12649678393643e-49,9.09986369872072e-48,"","NADP-ME",""
"Os01g0190300",1042.52256300369,-1.02074917959419,0.144254383820437,-7.0760357679305,1.48336590514652e-12,1.06100915218867e-11,"","OsIAA2",""
"Os01g0193400",27.6009320999008,-1.25838470513812,0.377937779298395,-3.32960813675253,0.000869682861809766,0.00225800400996129,"","OsSTA6",""
"Os01g0194600",86.7370495154205,-2.32409894386064,0.452848424024168,-5.132178496301,2.86407685597245e-07,1.22392604795497e-06,"","OsGRX2",""
"Os01g0197500",86.9133865711431,-1.12367453805962,0.252189677426821,-4.45567221277598,8.36307306355116e-06,2.9593239259584e-05,"","Os01g0197500",""
"Os01g0198900",1044.08012486682,-3.84877045004163,0.325054181240144,-11.8403966851244,2.41308900743696e-32,5.49027606402806e-31,"","B1046G12.28",""
"Os01g0199700",16.6925800357824,-2.16092601162329,0.527874180157122,-4.09363839500559,4.2465641360392e-05,0.000136379934670957,"","Os01g0199700",""
"Os01g0200700",170836.179140881,-2.03831082705075,0.184831454425872,-11.0279434492478,2.80199157280339e-28,5.23961850561129e-27,"","OsMT3a",""
